Timestamp,Date,Ethereum,Terra,BSC,Avalanche,Fantom,Solana,Tron,Polygon,Arbitrum,Cronos,Harmony,Osmosis,Klaytn,Waves,Heco,Ronin,Moonriver,Elrond,Aurora,Celo,Kava,Parallel,DefiChain,Mixin,Optimism,Metis,xDai,Thorchain,OKExChain,Near,Fusion,RSK,Oasis,Bitcoin,Stacks,Godwoken,Icon,Secret,Songbird,Boba,IoTeX,Algorand,Tezos,EOS,Telos,Moonbeam,Sifchain,Karura,Wanchain,Ontology,Stellar,KCC,Theta,smartBCH,Velas,Everscale,Sora,VeChain,Zilliqa,Fuse,Kardia,Nuls,Energi,Cosmos,CSC,Callisto,Nahmii,ThunderCore,Ultra,Meter,Elastos,NEO,EnergyWeb,Kusama,Cardano,TomoChain,Lamden,Conflux,Polkadot,Ergo,XDC,Shiden,Polis,Ubiq,ZYX,Hoo,Liquidchain,GoChain,HPB,Palm,EthereumClassic,zkSync
1621728000,23/05/2021,67698920836.90527,2422512567.6323137,11843304409.307947,226339304.7470345,133319973.47657663,722887678.7201936,2484373069.655698,4446520811.613557,,,27025702.79018443,,,,1835774227.4729342,,,,,360048832.0299245,176783290.50383428,,,,,,10017118.857307,43671293.14787413,,,,,,46073506.04,,,,90294567.1500376,,,,,,,,,,,78192025.80386403,185658916.71,,,,,,,,,84038608.2700161,,,,7716932.64772841,,,,,1532439.4401708331,,,,141668338.69173798,,,,,,,,,,,,,,,,,,,,
1621814400,24/05/2021,67546039678.079704,2615343233.9409337,12524871597.11798,192854886.22751617,109846883.01003827,846925352.4831883,2140558406.3330927,4435502153.682709,,,27727007.462636247,,,,1616101619.969192,,,,,294459793.76239294,214542997.0434415,,,,,,11022268.482386999,36990603.0451087,,,,,,52088418.9,,,,117790534.69499657,,,,,,,,,,,82952988.65194274,210299179.4,,,,,,,,,103111545.96082556,,,,9157634.397624932,,,,,1601633.8873314518,,,,171176242.28243655,,,,,,,,,,,,,,,,,,,,
1621900800,25/05/2021,73147003333.35641,2629837229.695693,14023626939.854906,246676510.81699094,125194700.38366722,691017578.7311059,2399415474.9369574,5085983704.774064,,,31910915.836235017,,,,1825746596.262924,,,,,347803945.55695176,214149167.7054188,,,,,,11113953.004502,45353381.49224927,,,,,,52164410.32,,,,110293335.93312317,,,,,,,,,,,85145860.71569455,216940471.73,,,,,,,,,101129618.19057149,,,,9197055.043121843,,,,,1552496.2007361883,,,,190511390.283339,,,,,,,,,,,,,,,,,,,,
1621987200,26/05/2021,76349648669.8645,2804233734.3274393,15018600768.758865,251237843.51448187,125787693.42137624,955154886.161231,2414743414.360506,5508724920.900585,,,34144085.14414785,,,,1717093147.1983469,,,,,327394760.9017633,231300653.47650272,,,,,,11403507.808243576,63010336.82467581,,,,,,52972227.95999999,,,,120577883.07828568,,,,,,,,,,,88023853.38834015,236081649.71,,,,,,,,,116087943.3122797,,,,9473848.213155575,,,,,1765926.4700516742,,,,210382984.10679722,,,,,,,,,,,,,,,,,,,,
1622073600,27/05/2021,80491532073.12393,2802201975.0844135,15106854835.166592,261612409.73112443,122840840.69124386,951544950.2695483,2638659838.859454,6161902788.636235,,,33028933.60940633,,,,1808653164.299215,,,,,436090567.63736874,227481138.24026805,,,,,,11515024.015159281,71482716.28728531,41439932.202806,,,,,52697596.08,,,,116431659.07770945,,,,,,,,,,,87618958.55746931,231960337.87,,,,,,,,,112099332.98479313,,,,10547321.248944623,,,,,1536010.2763155226,,,,206890473.1601336,,,,,,,,,,,,,,,,,,,,
1622160000,28/05/2021,77991180732.81055,2780277555.916297,14217972631.144854,247363780.2785508,123450897.33080046,880523789.7338428,2584457005.6248646,6195286114.485139,,,34040013.278113276,,,,1524802507.7585297,,,,,432772292.3779252,208792755.33036584,,,,,,10672966.456537,75555975.15586694,37889789.39783355,,,,,48455525.199999996,,,,103383296.73029567,,,,,,,,,,,84180137.0237937,222531451.73,,,,,,,,,102168731.66362312,,,,8541916.39457102,,,,,1525306.4003569596,,,,180565241.07165623,,,,,,,,,,,,,,,,,,,,
1622246400,29/05/2021,73344221172.12909,2713377617.923377,13366586040.797924,209974672.28234044,120125739.91464585,848223701.8209499,2351446849.7569575,5875342105.568915,,,30432389.673574805,,,,1684396853.7471304,,,,,381064527.54283386,196850340.76762235,,,,,,10396078.240839077,67125522.23756053,40682527.419390894,,,44866244.44,,47838589.08,,,,99031938.56960866,,,,,,,,,,,82845230.68261102,217170613.8,,,,,,,,,94643722.08627519,,,,8362289.347266602,,,,,1492490.0565390536,,,,170411276.09534323,,,,,,,,,,,,,,,,,,,,
1622332800,30/05/2021,75654890163.0114,2795986631.0163155,13166137715.698193,210764315.6234684,120003296.8977966,929793282.8679433,2294095043.7857447,6017438464.20194,,,30102304.195588853,,,,1592639820.23105,,,,,397535665.00914735,208973328.66129008,,,,,,10480746.400860049,57562964.2773728,40810823.89108089,,,46827580.11,,49617539.63999999,,,,103028746.70290385,,,,,,,,,,,84015418.02716526,221262911.8,,,,,,,,,102096769.09999464,,,,8704282.0629344,,,,,1492137.285696692,,,,175781902.61647898,,,,,,,,,,,,,,,,,,,,
1622419200,31/05/2021,79730725145.75768,2889292691.28079,13926904674.935602,220299750.0834853,141722038.57342833,1002127540.442999,2343311003.8014555,6345077511.08959,,,31223082.668373466,,,,1728597896.248489,,,,,394448185.2785331,226974678.54759684,,,,,,10636815.972091675,63596492.64042681,38144170.01615232,,,75274563.19,,51942813.88,,,,109375859.9814782,,,,,,,,,,,86555588.63739115,231418665.95,,,,,,,,,112076024.94184922,,,,9114681.535274299,,,,,1302192.6004438284,,,,188138747.15055975,,,,,,,,,,,,,,,,,,,,
1622505600,01/06/2021,81053872168.93066,2898086344.8985405,14246811752.030813,233698731.7495669,137541320.44170323,798681383.866996,2451117102.1843805,6759130176.660643,,,30931648.570021607,,,,1908180551.1140575,,,,,396884019.21978587,233511579.08182186,,,,,,10835868.950383,69648381.94776355,30786423.337621935,,,77582025.65,,51284223.17,,,,105345788.19490488,,,,,,,,,,,84925219.09600657,229301437.95,,,,,,,,,114611095.0670694,,,,8981614.68340486,,,,,1024077.413889147,,,,184495307.70936,,,,,,,,,,,,,,,,,,,,
1622592000,02/06/2021,83620377767.51894,3006482668.6152697,14329574904.651627,232203412.52981377,148378269.86098987,983752858.2000039,2437278225.578987,6894840903.563674,,,25237278.058696333,,,,1953846704.4408216,,,,,390639248.66251576,253789081.9685074,,,,,,14841425.754664594,67061507.86117436,30151448.387065526,,,79903008.98,,53260376.629999995,,,,104082106.8123981,,,,,,,,,,,86422903.16789198,234591907.91,,,,,,,,,101618193.26186241,,,,9254833.48326041,,,,,1295935.640186422,,,,195367414.77130115,,,,,,,,,,,,,,,,,,,,
1622678400,03/06/2021,88545424144.58232,3105149967.548178,15361600561.697287,241635438.5131925,160231670.33677837,905085695.8659174,2499109248.693697,7014349430.812329,,,25113223.71798783,,,,2022411817.81906,,,,,398227427.5948327,271888474.4365321,,,,,,34597623.29420975,85905849.73113361,31648498.39434327,,,83034882.66,,55398791.7,,,,107330856.77371424,,,,,,,,,14394856.83,,87605125.42565154,241141552.1,,,,,,,,,114043907.24573107,,,,9590839.238180043,,,,,1007398.7143039512,,,,205175081.6688373,,,,,,,,,,,,,,,,,,,,
1622764800,04/06/2021,87907712678.57646,2937997853.43694,15529272720.995186,256016384.82908648,150701860.99014837,881846745.3187101,2614593887.3021255,7090248750.120693,,,25819238.529862687,,,,2149029776.7970605,,,,,408504141.4813004,250688493.08763927,,,,,,34303392.164503425,91182329.62799178,29733867.023291513,,,79317463.26,,52172545.529999994,,,,98381843.87852913,,,,,,,,,12014621.77,,84184882.74098763,232829253.77,,,,,,,,,102179538.91114168,,,,8937291.031730529,,,,,1016102.1073735743,,,,191783653.2534207,,,,,,,,,,,,,,,,,,,,
1622851200,05/06/2021,83781489728.96031,2906874077.699328,15209127642.0693,218842877.58962607,151339427.10012606,865935645.6861527,2478565956.6628375,6797048757.164947,,,24956012.653080944,,,,2363435116.459039,,,,,388157075.6487979,246566005.09211946,,,,,,21275099.592738,84392694.44826451,28742434.281789593,,,77058004.8,,50973516.77,,,,95899273.5316011,,,,4771624.973634276,,,,,12124123.76,,83791724.19086146,230765671.48,,,,,,,,,97088807.62942474,,,,,,,,,1430469.943815402,,,,188803807.7388305,,,,,,,,,,,,,,,,,,,,
1622937600,06/06/2021,87296920212.89731,2940580399.9841747,15270349022.686308,206046426.73797217,160542055.51875657,889321708.3853449,2557276843.97297,6924491205.35185,,,23517327.060532644,,,,2280246603.7501225,,,,,373523118.0870419,257367521.9445448,,,,,,21623095.029645,80038248.90489303,29470191.080909483,,,78275823.42,,51532529.6,,,,108223641.94786425,,,,7132259.68621956,,,,,12130561.56,,83859797.56975707,234152695.7,,,,,,,,,101430171.00476064,,,,,,,,,1432630.6451504654,,,,192070864.95101675,,,,,,,,,,,,,,,,,,,,
1623024000,07/06/2021,88312599882.99683,2878025171.7176504,15045005077.870848,208526054.97298226,150420071.79269937,878282449.5409569,2606893787.759391,7040590577.8929205,,,24564533.931612786,,,,2191172503.687383,,,,,375496207.56581765,239891810.00469857,,,,,,30024369.14254788,80137165.99410492,28342801.706156354,,,73155156.75,,49524211.55,,,,90150477.85151455,,,,8514478.376360996,,,,,11027463.25,,80899844.21222126,225618540.65,,,,,,,,,88767792.0102901,,,,,,,,,2169879.900454849,,,,182620072.07593518,,,,,,,,,,,,,,,,,,,,
1623110400,08/06/2021,88104639506.85733,2920197788.89867,14833194889.83174,205416544.55360544,145154146.94297767,859906318.8831675,2557895937.4375887,7098089033.515823,,,21096690.823151693,,,,2196813899.619735,,,,,372878401.87824005,240165946.15435848,,,,,,29265138.552238293,72607544.95688605,26597576.203735042,,,68709875.97,,49250459.72,,,,87981100.35379899,,,,9506447.827790935,,,,,11008063.22,,80525941.44539909,225177881.34,,,,,,,,,83646629.14827387,,,,,,,,,1873575.8565436837,,,,178665928.1581816,,,,,,,,,,,,,,,,,,,,
1623196800,09/06/2021,87221728949.09822,3008675695.670172,15098145047.506062,204344482.05226606,148546231.2254476,834111512.5775731,2453298685.258008,6954596282.460777,,,20487140.218281925,,,,2295237791.7314315,,,,,340454506.5100445,252870843.6622046,,,,,,20328198.541890997,75694553.83551994,27500105.648779575,,,76371397.91304764,,54787696.02,,,,92272229.04253355,,,,12048258.4695123,,,,,11746141.46,,81933748.34183966,231047122.42,,,,,,,,,90830901.92179652,,,,,,,,,1908233.5776822723,,,,187790511.15264678,,,,,,,,,,,,,,,,,,,,
1623283200,10/06/2021,88552695775.74033,3014819546.9320526,15125248781.452803,209453024.71015698,138938071.05519983,773072851.0978274,2531737307.9180098,7152360011.644376,,,21369768.731644828,,,,2368358779.786958,,,,,356236427.0138628,253347132.84579933,,,,,,18568442.117185,80847198.2091215,26423308.285158966,,,77177254.11547188,,53830608,,,,87814586.90935777,,,,12615106.11247462,,,,,11151827.23,,76137972.12727752,230552076.98,,,,,,,,,86180336.22252727,,,,,,,,,1933281.5488247029,,,,183410206.55718583,,,,,,,,,,,,,,,,,,,,
1623369600,11/06/2021,87347060581.00575,2937005336.169149,15028325249.291462,195845181.2766546,126179355.17356484,675572004.948505,2541048282.0870442,7357525137.519218,,,19507901.630962286,,,,2243668338.9835873,,,,,339939059.30278325,249428918.41326421,,,,,,21959633.84617564,75985313.55412567,25163028.335831627,,,78145954.86481047,,54367581.51,,,,80007454.72641945,,,,13678518.74893114,,,,,10082214.74,,73257470.26763803,223906499.55,,,,,,,,,79693209.74514797,,,,,,,,,1922951.0566609274,,,,175824600.60531002,,,,,,,,,,,,,,,,,,,,
1623456000,12/06/2021,85939375473.29375,2937521781.0241385,14942731368.90444,186057987.34829748,120121561.28090392,651084669.4119,2031366873.0126777,7326878807.504153,,,18073370.151099373,,,,2260436237.183927,,,,,321268383.9596882,247865153.86959326,,,,,,21430601.893646624,69210049.83641861,20230955.397113476,,,77005937.10387623,,53223516.870000005,,,,79798205.47467645,,,,14665596.194636453,,,,,10054643.66,,71629569.18283375,222284511.35,,,,,,,,,77409803.18046904,,,,,,,,,1882431.280270674,,,,171680375.27833492,,,,,,,,,,,,,,,,,,,,
1623542400,13/06/2021,84917360767.12155,3044975367.0877748,15875488149.870626,189357671.42877266,129427607.7561366,948051224.2784095,1952287026.1514993,7529882813.857337,,,18314975.554573786,,,,2217073072.321366,,,,,302934310.75950027,259154551.89232093,,,,,,16857872.772353064,64932170.64171792,21179503.588811137,,,82873873.34245604,,58571175.78,,,,84958278.22968252,,,,15967884.5187108,,,,,10122285.51,,73580377.79043892,227447176.45,,,,,,,,,84270921.1115868,,,,,,,,,1881523.2901238287,,,,182401474.97042382,,,,,,,,,,,,,,,,,,,,
1623628800,14/06/2021,88404167331.1154,3074793683.2039413,16022808931.160538,202013855.86285883,139078258.30245802,680714509.9583304,1981398780.230572,9778706141.241095,,,19321721.399502616,,,,2274675734.5827675,,,,,289880115.73046565,268788057.20388716,,,,,,25744807.087729998,71936833.53651895,18371761.729413148,,,86687603.53828071,,61321969.76,,,,95892507.18330051,,,,16652581.25792694,,,,,10017361.93,,38635568.91639425,228563631.78,,,,,,,,,86284371.2710139,,,,,,,,,1881613.9449144995,,,,187569598.73741245,,,,,,,,,,,,,,,,,,,,
1623715200,15/06/2021,90847251411.8145,3145293363.7831388,15890861606.003325,207063641.34202233,138099951.96672702,708478393.0998548,2032629893.5479033,10527957751.262436,,,20454376.202722505,,,,2327260072.554456,,,,,292355473.9928134,269032816.15275145,,,,,,31710250.90398167,91057386.02904703,17433237.313962806,,,88243938.75120723,,61332278.38,,,,87239754.00991397,,,,16338848.20910445,,,,,10602998.66,,38920117.08365198,227792376.98,,,,,,,,,84439369.67289396,,1261926.7767224552,,,,,,,,,,,187408842.47751534,,,,,,,,,,,,,,,,,,,,
1623801600,16/06/2021,90465463395.04123,3074846372.2233176,15195971783.393597,208394413.83191568,144030012.73811597,666493365.0014477,2055587584.2912226,8698218256.621094,,,19039467.870726086,,,,2250985470.374947,,,,,293721073.9670742,261575610.37908608,,,,,,30751107.26736033,104700307.2953562,15998715.500516778,,,88982899.79386666,,58921036.699999996,,,,83096108.45104435,,,,16202144.58552703,,,,,9826844.98,,38591031.8010649,224299147.1,,,,,,,,,81713912.76793276,,1439109.3625122288,,,,,,,,,,,173373611.32210088,,,,,,,,,,,,,,,,,,,,
1623888000,17/06/2021,88827998737.00487,3137977301.399369,15390353266.581188,200532518.5129095,155722664.69654632,656869470.8810546,2008143324.4653604,7172005654.963247,,,20798128.920723516,,,,2204509790.9236436,,,,,285062421.4649182,265375904.31130096,,,,,,26171022.367704332,103166435.51841205,16251846.59284981,,,87425868.78718774,,58987875.07000001,,,,81094439.69486761,,,,18029838.11445406,,,,,9869165.35,,38590996.76927903,223447121.82,,,,,,,,,82755614.43839505,,1854248.674845589,,,,,,,,,,,172548978.20133337,,,,,,,,,,,,,,,,,,,,
1623974400,18/06/2021,86599882465.7053,3141707724.83957,15192123974.628155,203717832.8935613,165124308.38667965,626215175.997297,2084384297.271192,6357628468.026944,,,20560931.760711856,,,,2179454940.000926,,,,,275731442.4682008,257060004.1028455,,,,,,25900561.550172,99840600.54881755,15919788.216627942,,,82678109.90294486,,55581509.52,,,,82599577.45469631,,,,15195318.093304545,,,,,9149279.37,,38591138.76063292,217218021.32,,,,,,,,,74347223.587463,,2564588.8196479543,,,,,,,,,,,159543604.45815158,,,,,,,,,,,,,,,,,,,,
1624060800,19/06/2021,85173678308.13893,3126194587.8924265,13791715818.816565,189469099.95405096,170732354.98691544,612209441.0840534,2080979450.8015752,6230020242.368675,,,19197174.415956534,,,,2186201701.0698595,,,,,322920797.02924335,256874495.6556861,,,,,,25923311.06366347,93857234.38512968,14826502.224261608,,,82367001.32235067,,56535019.199999996,,,,76337224.28125441,,,,14846852.303169286,,,,,9052870.14,,38591132.637263976,214146305.84,,,,,,,,,74763857.20572734,,2484210.567430471,,,,,,,,,,,158029263.4184705,,,,,,,,,,,,,,,,,,,,
1624147200,20/06/2021,84713381644.23643,3142652843.4676666,13824476896.124598,192429297.06452015,170612133.67332748,616754010.9859484,2006927563.4167638,6138806747.821552,,,19509266.43558571,,,,2140977280.7104094,,,,,272940723.24296993,260336056.74095276,,,,,,25281047.376625348,88163201.60562521,14916152.94990352,,,81928315.08067006,,56765786.74,,,,77253835.30371231,,,,15270532.093047708,,,,,9598096.5,,38590922.22248557,212911510.5,,,,,,,,,78714744.49594903,,2780233.485587185,,,,,,,,,,,158000598.71992415,,,,,,,,,,,,,,,,,,,,
1624233600,21/06/2021,77415685613.52141,2982013965.245679,12523268734.704945,195758376.15486798,145810156.07008585,567125589.3772919,1903605007.6386607,5927041341.597618,,,18585055.01256416,,,,2102727391.337087,,,,,249026153.8923931,223204897.9432894,,,,,,26763694.79935648,94178284.91268633,12227565.091108574,,,73858792.07332282,,50553613.199999996,,,,71141570.06496769,,,,12593713.625802165,,,,,6232505.31,,38590984.80126455,194438218.9,,,,,,,,,59839349.49946224,,3185048.461186766,,,,,,,,,,,125473524.26979089,,,,,,,,,,,,,,,,,,,,
1624320000,22/06/2021,73566245906.0763,3002763629.1352572,11593627127.058304,161758075.62693977,130772485.44577354,545907786.6905043,1689187751.1282372,5811005364.804902,,,17282861.76187706,,,,1929499409.2649655,,,,,231043090.9842469,210505517.56108814,,,,,,23152135.825951096,74335963.95302536,11476172.949780546,,,70644572.68161348,,52245789.92,,,,59933141.50147693,,,,12402969.992079748,,,,,5598192.47,,38590928.24539578,152279029.35,,,,,,,,,55239790.160713896,,4581503.758475911,,,,,,,,,,,94458463.82527627,,,,,,,,,,,,,,,,,,,,
1624406400,23/06/2021,73682103108.36023,3117106518.7863407,12157876232.854397,158338933.71094584,164681508.36043322,539641220.2978525,1514745147.5288625,5505395430.998406,,,17474947.167560324,49779066.2519941,,,1794983179.0218482,,,,,212130401.50712237,226917365.25012085,,,,,,23854834.417875905,69615842.70354988,11978166.552327204,,,74616576.17945606,,53576071.78,,,,61828192.34685873,,,,14146481.284343533,,,,,6580007.81,,38590858.83354641,157578088.35,,,,,,,,,60303599.16965161,,4815899.704822624,,,,,,,,,,,102437281.90011814,,,,,,,,,,,,,,,,,,,,
1624492800,24/06/2021,75988090010.08751,3172440691.5807657,12793764438.464878,164007974.31354797,178528505.411916,544277790.3258363,1643748753.8002915,5470008914.956684,,,17362360.311677244,49766794.58115376,,,1915451501.6801522,,,,,260410758.83703795,240739145.77178714,,,,,,26131964.681222614,72764729.03592657,11691095.329259578,,,75087889.04105334,,56100449.36000001,,,,63799978.911913745,,,,15081142.186116043,,,,,6471664.89,,38590925.00672939,170870889.35,,,,,,,,,64588601.35690095,,5363952.014636453,,,,,,,,,,,106306226.18761107,,,,,,,,,,,,,,,,,,,,
1624579200,25/06/2021,75040370660.20032,3139221001.8733587,13386433379.588562,177195023.00696546,164747072.4296168,543231658.781892,1911882131.7410386,5342897490.587247,,,18044136.17835556,,,,2069333744.658595,,,,,278207153.6989586,231244005.5873096,,,,,,23064280.971974045,90885585.10196294,11190930.696818138,,,76173474.78278479,,51423640.79,,,,62447471.466534,,,,13958542.70186344,,,,,6027723.03,,38590947.29958612,162956535.09,,,,,,,,,57197789.96303441,,6127213.23176615,10716083,,,,,,,,,,98456423.30390087,,,,,,,,,,,,,,,,,,,,
1624665600,26/06/2021,73218822743.23306,3157308665.9272366,13077560286.5419,163651597.97266012,161136029.52198803,512574938.86469555,1788489464.0906053,5103503659.670035,,,17410251.396574076,57655012.18643248,,,2049379239.2777495,,,,,311800692.11202276,232819017.49002904,,,,,,22250592.592943545,79175397.68346408,10916083.222467573,,,67722557.06478506,,52044592.05,,,,54656255.60423178,,,,14537484.114808613,,,,,5405247.05,,38590996.32290586,162072860.75,,,,,,,,,55818700.94406049,,6871761.689785763,10582558,,,,,,,,,,98622526.79247604,,,,,,,,,,,,,,,,,,,,
1624752000,27/06/2021,72707208266.33556,3204688912.134115,13549422710.607712,163860881.56303003,163908624.00606635,542837440.870801,1806399102.0157988,4947643801.619342,,,18670421.470265817,63210457.04280725,,,2039715889.8491676,,,,,459204838.5056334,244950323.81274584,,,,,,25368924.979278967,79312738.93423064,11545801.914173944,,,72732271.33711886,,56295311.04,,,,56603934.22367001,,,,15219864.549003368,,,,,5703290.06,,38591039.22760814,165359166.68,,,,,,,,,58170614.723067634,,6884140.513699997,11086524,,,,,,,,,,103858077.14788571,,,,,,,,,,,,,,,,,,,,
1624838400,28/06/2021,77552598253.51187,3221175113.272889,14038466384.553371,171615466.78076604,168444229.19372824,558521828.6911117,1836018073.4550815,4951558301.887643,,,19760007.740934867,71501274.7431947,,,2045171625.1378202,,,,,442171122.8579556,244722450.15943348,,,,,,25761729.259832773,86939214.83228245,11861658.452145306,,,77571619.72073549,,56329705.349999994,,,,59945126.6355503,,,,15613943.006930536,,,,,5762426.31,,38591090.32996389,173179462.3,,,,,,,,,63261285.38691042,,7665544.756273684,10914381,,,,,,,,,,110307756.23833019,,,,,,,,,,,,,,,,,,,,
1624924800,29/06/2021,79981326209.25597,3306315334.3276424,14160916890.69564,178865138.6459251,164250649.3561046,577516132.2504466,1886267482.6716683,5045776198.695898,,,20794196.466724176,79566683.51277806,,,2072818578.1195326,,,,,437556937.9872558,253756049.54671198,,,,,,24630063.845187213,90631535.6978847,12314235.656540606,,,81094019.89296483,,59308129.26,,,,61750260.617531836,,,,16473424.074809149,,,,,5975544.32,,38590853.289284475,189970357.48,,,,,,,,,68144341.22368568,,8115138.679604522,11497829,,,,,,,,,,127432802.07638635,,,,,,,,,,,,,,,,,,,,
1625011200,30/06/2021,82595818708.8675,3415794400.6177177,14234116644.446667,186973447.39851126,166538316.23629388,592196830.0477445,1985674707.508613,4980011915.755201,,,21347107.577244848,80587167.79343553,,,2124936473.917703,,87796996.56781816,,,401151387.6846007,256267730.6753318,,,,,,23777393.2107413,93418945.81248721,12391924.342487875,,,81628147.77628887,,57793658.1,,,,60963239.81431921,,,,16598184.535663728,,,,,5921028.09,,32996271.121681966,188310106.78,,,,,,,,,69600651.34457302,,9127186.042547395,10592704,,,,,,,,,,131329844.69322604,,,,,,,,,,,,,,,,,,,,
1625097600,01/07/2021,82074329855.34906,3337201208.438249,13759354598.47292,191316265.4735937,195757098.75826204,631118976.4247713,1949881082.233843,4972938381.295734,,,23348706.380758844,75253408.1213014,,,2097113795.3808255,,87869735.71225496,,,363595486.4473561,250018937.5249262,,,,,,23489734.730980586,94838230.511213,12026236.551713435,,,79322001.27685446,,55526213.6,,,,58756520.1766457,,,,16122568.803513328,,,,,5509430.54,,31220904.93267518,188628920.72,,,,,,,,,64775073.7845108,,8907714.827165576,10798139,,,,,,,,,,124769258.11712173,,,,,,,,,,,,,,,,,,,,
1625184000,02/07/2021,82039252902.70291,3358737617.9610786,13860639998.505068,188953295.25234684,226873576.66354412,920319119.7461933,1908922466.2142906,4994956876.681251,,,21471847.816384636,82464741.77959126,,,2042257785.4561803,,88049763.1552761,,,348856029.41250116,249562585.0830925,,,,,,23045674.525972225,88448605.12011798,8269293.615504429,,,79532791.16569203,,56046613.95,,,,58296731.29054015,,,,15882922.29950983,,,,,5871851.06,,30791117.745115113,189860562.64,,,,,,,,,63387431.57438384,,9593360.973949568,10717115,,,,,,,,,,127752544.51071854,,,,,,,,,,,,,,,,,,,,
1625270400,03/07/2021,82736585406.48901,3362246757.4095044,13902994800.817976,186450512.49617177,237114351.3200907,1001505306.4662731,1895938866.9166188,5041929070.722567,,,22145148.644414116,87041086.57303476,,,2026928775.7355826,,87286941.41110882,,,397227675.659392,257389230.43753943,,,,,,23269444.745043464,114758957.47004315,8440123.118871372,,,81499637.9427763,,57141175.77,,,,59536764.61582768,,,,16312832.313336775,,,,,6135559.17,,31608307.81848506,192355101.99,,,,,,,,,63816608.55033228,,9602707.763964353,10874540,,,,,,,,,,130267022.68601549,,,,,,,,,,,,,,,,,,,,
1625356800,04/07/2021,86054567399.70593,3395734577.6792035,14372433993.653969,189493626.35506362,252877699.19325683,1006092750.3297985,1947218981.4814107,5236314491.266454,,,23188095.467780836,92804170.55500586,,,2088556200.7812877,,87716498.17949684,,,397802951.4798519,266505057.10940525,,,,,,24056973.873652447,119966105.14186709,8196277.153618479,,,83303885.1665658,,58990660.400000006,,,,61681394.31981821,,,,15996761.855650222,,,,,6318803.01,,32128393.559261117,196832181.3,,,,,,,,,64881746.80510585,,9944229.668230817,10747740,,,,,,,,,,133700695.60643935,,,,,,,,,,,,,,,,,,,,
1625443200,05/07/2021,87706560516.47531,3417579127.503219,13975243853.984892,196725032.88833082,253209571.4025815,983623350.6522413,1962278365.04468,5304274618.790471,,,23980576.893747278,101338848.7738494,,,2093599997.4764774,,88045967.53418128,,,400498842.60100025,262392928.91695327,,,,,,23349801.418426435,125156925.9950564,8052028.968043724,,,80599226.54646556,,57538824.6,,,,60867168.44214883,,,,16011123.971597556,,,,,5645257.82,,31509306.105577733,197252050.17,,,,,,,,,62995627.74357042,,10836169.842027798,10865911,,,,,,,,,,130756701.61820164,,,,,,,,,,,,,,,,,,,,
1625529600,06/07/2021,87366439490.99567,3478079176.3666162,14728241940.477993,198314389.73834407,254346638.72765344,1019096965.9253845,1896647742.1067545,5206597992.663698,,,25789806.9329406,94404257.65044126,,,2079035334.5447054,,87484265.8279825,,,375415588.1677401,272300142.41676366,,,,,,26325935.226626962,122535407.83177698,12244053.218923867,,,82308261.09192342,,57991614.57,,,,60542222.710678354,,,,16857387.999355923,,,,,5898509.51,,31798250.50447977,203115171.71,,,,,,,,,61883156.415504284,,11609625.144219404,9636508,,,,,,,,,,134563828.97358495,,,,,,,,,,,,,,,,,,,,
1625616000,07/07/2021,89372690110.10945,3622108282.771701,14932373967.077307,205853230.31500506,263469168.30657184,1027751821.540387,1917468771.4431586,5351691499.6825695,,,41303340.98343589,92472251.00791977,,925169662.4578004,2036477984.0796356,,87918499.4246815,,,372938243.22127324,271708763.123327,,,,,,24000359.80259472,138219645.30315435,16343771.277232764,,,87021719.69798109,,58652651.76,,,,60717206.488810375,,,,17187489.032963675,,,,,5776702.72,,31951941.79707093,178346242.78,,,,,,,,,63028446.22127396,,12779246.43439965,10673614,,,,,,,,,,135250462.53772628,,,,,,,,,,,,,,,,,,,,
1625702400,08/07/2021,89660856410.16722,3508911281.754404,14582916091.443138,205359718.76009718,273268800.8526897,984303686.4485384,1920097914.691341,5662723505.800368,,,53777033.636753,82800492.30987498,,937746013.9696314,2014454168.30711,,88153508.36655353,,,369110932.6018857,261806401.83610225,,,,,,23768668.09451437,145559155.51832026,13607065.115371859,,,82732521.58938062,,57583945.1,,,,58125137.11221079,,,,16826068.576921374,,,,,5328454.09,,30536190.80712302,190338146.66,,,,,,,,,58331058.28076993,,13522135.42020458,10823000,,,,,,,,,,130910394.77457798,,,,,,,,,,,,,,,,,,,,
1625788800,09/07/2021,88521196451.45833,3763839146.236778,14755677356.483746,187872096.27437022,272872181.4982326,987764246.9912585,1813607397.6819367,5570407309.156791,,,54717450.88313775,86827493.76303448,,849838768.0164424,1897772238.9090626,,87755007.83133006,,,355411775.5788198,266933347.22851947,,,,5565.389121542401,,25816960.76397986,139427213.29855305,14121863.698608909,,,84378984.62971911,,60173057.07,,,,58242067.4906731,,,,17587012.523051616,,,,,5458383.47,,30498084.213802435,190266374.6,,,,,,,,,58488066.36740419,,14490065.716528196,10474461,,,,,,,,,,133608996.14588305,,,,,,,,,,,,,,,,,,,,
